RoundedLat,RoundedLong,Count,bins
40.592,-74.163,15,6
40.592,-74.162,32,9
40.592,-74.161,33,9
40.592,-74.16,13,6
40.592,-74.157,25,8
40.592,-74.154,14,6
40.592,-74.153,3,1
40.592,-74.152,4,2
40.592,-74.151,6,3
40.592,-74.109,1,0
40.592,-74.101,17,6
40.592,-74.1,3,1
40.592,-74.099,3,1
40.592,-74.098,2,0
40.592,-74.097,2,0
40.592,-74.096,2,0
40.592,-74.094,2,0
40.592,-74.093,3,1
40.592,-74.092,6,3
40.592,-74.091,4,2
40.592,-74.09,2,0
40.592,-74.089,3,1
40.592,-74.088,13,6
40.592,-74.087,19,7
40.592,-74.086,8,4
40.592,-74.085,2,0
40.592,-74.084,9,4
40.592,-74.082,10,5
40.592,-74.081,9,4
40.592,-74.08,18,7
40.592,-74.079,3,1
40.592,-74.078,44,10
40.592,-74.077,39,9
40.592,-74.076,29,8
40.592,-74.075,15,6
40.592,-74.074,8,4
40.592,-74.073,9,4
40.592,-74.07,7,3
40.592,-74.069,12,5
40.592,-74.068,66,11
40.592,-74.067,7,3
40.592,-74.066,1,0
40.592,-74.065,14,6
40.592,-74.064,9,4
40.592,-73.995,6,3
40.592,-73.994,23,8
40.592,-73.993,13,6
40.592,-73.992,8,4
40.592,-73.991,6,3
40.592,-73.99,20,7
40.592,-73.989,5,2
40.592,-73.988,1,0
40.592,-73.987,18,7
40.592,-73.985,6,3
40.592,-73.984,188,13
40.592,-73.981,557,14
40.592,-73.978,267,13
40.592,-73.977,54,10
40.592,-73.976,20,7
40.592,-73.975,6,3
40.592,-73.974,38,9
40.592,-73.973,18,7
40.592,-73.972,5,2
40.592,-73.971,4,2
40.592,-73.97,22,7
40.592,-73.969,11,5
40.592,-73.968,40,9
40.592,-73.967,6,3
40.592,-73.966,7,3
40.592,-73.965,32,9
40.592,-73.964,8,4
40.592,-73.963,10,5
40.592,-73.962,6,3
40.592,-73.961,137,12
40.592,-73.96,18,7
40.592,-73.959,21,7
40.592,-73.958,11,5
40.592,-73.957,36,9
40.592,-73.956,8,4
40.592,-73.955,7,3
40.592,-73.954,18,7
40.592,-73.953,9,4
40.592,-73.951,3,1
40.592,-73.95,75,11
40.592,-73.949,11,5
40.592,-73.948,18,7
40.592,-73.947,16,6
40.592,-73.946,36,9
40.592,-73.945,9,4
40.592,-73.944,14,6
40.592,-73.943,10,5
40.592,-73.941,13,6
40.592,-73.94,64,11
40.592,-73.939,34,9
40.592,-73.938,31,9
40.592,-73.937,22,7
40.592,-73.936,15,6
40.592,-73.935,55,10
40.592,-73.934,7,3
40.592,-73.932,11,5
40.592,-73.93,8,4
40.592,-73.928,4,2
40.592,-73.927,7,3
40.592,-73.926,6,3
40.592,-73.925,3,1
40.592,-73.924,18,7
40.592,-73.903,61,11
40.592,-73.803,16,6
40.592,-73.802,13,6
40.592,-73.801,17,6
40.592,-73.8,322,14
40.592,-73.799,97,12
40.592,-73.798,35,9
40.592,-73.797,36,9
40.592,-73.796,52,10
40.592,-73.795,44,10
40.592,-73.794,111,12
40.592,-73.792,1,0
40.592,-73.791,32,9
40.592,-73.79,23,8
40.592,-73.789,970,14
40.592,-73.788,6,3
40.592,-73.787,12,5
40.592,-73.786,111,12
40.592,-73.785,7,3
40.592,-73.784,217,13
40.592,-73.782,14,6
40.592,-73.781,8,4
40.592,-73.78,7,3
40.592,-73.775,1,0
40.592,-73.774,3,1
40.592,-73.773,4,2
40.592,-73.772,1,0
40.592,-73.769,5,2
40.592,-73.768,4,2
40.592,-73.766,4,2
40.592,-73.764,8,4
40.592,-73.762,2,0
40.592,-73.761,5,2
40.592,-73.76,4,2
40.592,-73.759,11,5
40.592,-73.758,5,2
40.592,-73.757,2,0
40.593,-74.191,4,2
40.593,-74.19,1,0
40.593,-74.189,7,3
40.593,-74.188,8,4
40.593,-74.186,1,0
40.593,-74.185,1,0
40.593,-74.164,15,6
40.593,-74.163,43,10
40.593,-74.162,15,6
40.593,-74.16,32,9
40.593,-74.159,59,10
40.593,-74.158,2,0
40.593,-74.157,3,1
40.593,-74.156,7,3
40.593,-74.155,5,2
40.593,-74.154,1,0
40.593,-74.153,3,1
40.593,-74.151,3,1
40.593,-74.144,65,11
40.593,-74.111,8,4
40.593,-74.11,2,0
40.593,-74.101,15,6
40.593,-74.1,4,2
40.593,-74.098,2,0
40.593,-74.097,4,2
40.593,-74.096,3,1
40.593,-74.095,2,0
40.593,-74.093,3,1
40.593,-74.092,9,4
40.593,-74.091,7,3
40.593,-74.09,12,5
40.593,-74.089,2,0
40.593,-74.087,14,6
40.593,-74.086,2,0
40.593,-74.085,16,6
40.593,-74.084,1,0
40.593,-74.083,2,0
40.593,-74.082,44,10
40.593,-74.081,1,0
40.593,-74.08,10,5
40.593,-74.079,3,1
40.593,-74.078,18,7
40.593,-74.077,5,2
40.593,-74.076,5,2
40.593,-74.075,3,1
40.593,-74.074,6,3
40.593,-74.073,5,2
40.593,-74.072,12,5
40.593,-74.071,26,8
40.593,-74.07,15,6
40.593,-74.069,32,9
40.593,-74.068,83,11
40.593,-74.067,7,3
40.593,-74.065,3,1
40.593,-74.064,8,4
40.593,-74.063,13,6
40.593,-73.996,120,12
40.593,-73.995,14,6
40.593,-73.994,23,8
40.593,-73.993,7,3
40.593,-73.991,5,2
40.593,-73.99,7,3
40.593,-73.989,24,8
40.593,-73.988,11,5
40.593,-73.986,7,3
40.593,-73.985,63,11
40.593,-73.984,6,3
40.593,-73.98,93,12
40.593,-73.979,391,14
40.593,-73.978,27,8
40.593,-73.977,13,6
40.593,-73.976,10,5
40.593,-73.975,16,6
40.593,-73.974,7,3
40.593,-73.973,3,1
40.593,-73.972,13,6
40.593,-73.971,14,6
40.593,-73.97,13,6
40.593,-73.969,7,3
40.593,-73.968,12,5
40.593,-73.967,7,3
40.593,-73.966,8,4
40.593,-73.965,47,10
40.593,-73.964,5,2
40.593,-73.963,3,1
40.593,-73.962,8,4
40.593,-73.961,67,11
40.593,-73.959,17,6
40.593,-73.958,16,6
40.593,-73.957,37,9
40.593,-73.956,19,7
40.593,-73.955,21,7
40.593,-73.954,13,6
40.593,-73.953,7,3
40.593,-73.952,11,5
40.593,-73.951,11,5
40.593,-73.95,57,10
40.593,-73.949,26,8
40.593,-73.948,44,10
40.593,-73.947,12,5
40.593,-73.946,21,7
40.593,-73.945,36,9
40.593,-73.944,14,6
40.593,-73.943,6,3
40.593,-73.942,7,3
40.593,-73.941,29,8
40.593,-73.94,97,12
40.593,-73.939,29,8
40.593,-73.938,60,11
40.593,-73.936,8,4
40.593,-73.935,25,8
40.593,-73.934,32,9
40.593,-73.933,47,10
40.593,-73.929,2,0
40.593,-73.928,1,0
40.593,-73.927,3,1
40.593,-73.926,20,7
40.593,-73.925,32,9
40.593,-73.802,10,5
40.593,-73.801,31,9
40.593,-73.8,20,7
40.593,-73.799,230,13
40.593,-73.798,106,12
40.593,-73.797,65,11
40.593,-73.796,201,13
40.593,-73.795,193,13
40.593,-73.794,98,12
40.593,-73.793,42,10
40.593,-73.792,67,11
40.593,-73.791,96,12
40.593,-73.789,76,11
40.593,-73.788,10,5
40.593,-73.787,28,8
40.593,-73.784,20,7
40.593,-73.783,22,7
40.593,-73.782,8,4
40.593,-73.781,22,7
40.593,-73.78,12,5
40.593,-73.779,6,3
40.593,-73.778,24,8
40.593,-73.777,2,0
40.593,-73.776,6,3
40.593,-73.775,215,13
40.593,-73.774,12,5
40.593,-73.773,21,7
40.593,-73.772,7,3
40.593,-73.767,10,5
40.593,-73.766,7,3
40.593,-73.765,4,2
40.593,-73.764,23,8
40.593,-73.763,13,6
40.593,-73.762,1,0
40.593,-73.753,11,5
40.594,-74.192,4,2
40.594,-74.191,4,2
40.594,-74.187,31,9
40.594,-74.186,11,5
40.594,-74.185,6,3
40.594,-74.184,2,0
40.594,-74.183,2,0
40.594,-74.168,11,5
40.594,-74.166,12,5
40.594,-74.165,1,0
40.594,-74.164,2,0
40.594,-74.163,5,2
40.594,-74.162,5,2
40.594,-74.161,8,4
40.594,-74.16,6,3
40.594,-74.159,5,2
40.594,-74.158,12,5
40.594,-74.157,15,6
40.594,-74.155,8,4
40.594,-74.143,1,0
40.594,-74.142,6,3
40.594,-74.141,2,0
40.594,-74.135,12,5
40.594,-74.11,2,0
40.594,-74.108,1,0
40.594,-74.107,2,0
40.594,-74.102,12,5
40.594,-74.1,11,5
40.594,-74.099,21,7
40.594,-74.098,6,3
40.594,-74.097,4,2
40.594,-74.096,1,0
40.594,-74.095,11,5
40.594,-74.093,4,2
40.594,-74.092,10,5
40.594,-74.09,6,3
40.594,-74.089,10,5
40.594,-74.088,2,0
40.594,-74.087,70,11
40.594,-74.086,3,1
40.594,-74.085,11,5
40.594,-74.084,9,4
40.594,-74.081,35,9
40.594,-74.08,56,10
40.594,-74.079,102,12
40.594,-74.078,7,3
40.594,-74.077,10,5
40.594,-74.076,1,0
40.594,-74.075,2,0
40.594,-74.073,20,7
40.594,-74.072,4,2
40.594,-74.071,3,1
40.594,-74.07,11,5
40.594,-74.069,49,10
40.594,-74.068,10,5
40.594,-74.066,8,4
40.594,-74.065,15,6
40.594,-74.064,3,1
40.594,-74.063,23,8
40.594,-74.062,15,6
40.594,-73.998,8,4
40.594,-73.997,4,2
40.594,-73.996,13,6
40.594,-73.995,16,6
40.594,-73.994,13,6
40.594,-73.993,8,4
40.594,-73.992,6,3
40.594,-73.991,21,7
40.594,-73.99,10,5
40.594,-73.988,31,9
40.594,-73.987,6,3
40.594,-73.986,10,5
40.594,-73.985,139,12
40.594,-73.984,124,12
40.594,-73.983,284,14
40.594,-73.982,39,9
40.594,-73.981,54,10
40.594,-73.98,204,13
40.594,-73.979,35,9
40.594,-73.978,13,6
40.594,-73.977,21,7
40.594,-73.976,1,0
40.594,-73.975,15,6
40.594,-73.974,6,3
40.594,-73.973,15,6
40.594,-73.972,4,2
40.594,-73.971,20,7
40.594,-73.97,6,3
40.594,-73.969,8,4
40.594,-73.968,4,2
40.594,-73.967,3,1
40.594,-73.966,1,0
40.594,-73.965,20,7
40.594,-73.964,5,2
40.594,-73.963,10,5
40.594,-73.962,28,8
40.594,-73.961,6149,14
40.594,-73.96,686,14
40.594,-73.959,42,10
40.594,-73.958,22,7
40.594,-73.957,15,6
40.594,-73.955,4,2
40.594,-73.954,2,0
40.594,-73.953,10,5
40.594,-73.952,6,3
40.594,-73.95,55,10
40.594,-73.949,5,2
40.594,-73.948,17,6
40.594,-73.947,24,8
40.594,-73.946,8,4
40.594,-73.945,7,3
40.594,-73.943,10,5
40.594,-73.942,22,7
40.594,-73.941,115,12
40.594,-73.94,115,12
40.594,-73.939,177,13
40.594,-73.938,92,12
40.594,-73.937,644,14
40.594,-73.936,29,8
40.594,-73.935,145,13
40.594,-73.934,9,4
40.594,-73.933,10,5
40.594,-73.93,3,1
40.594,-73.929,7,3
40.594,-73.928,8,4
40.594,-73.927,8,4
40.594,-73.926,40,9
40.594,-73.801,21,7
40.594,-73.8,29,8
40.594,-73.798,34,9
40.594,-73.797,31,9
40.594,-73.796,52,10
40.594,-73.795,74,11
40.594,-73.794,19,7
40.594,-73.793,22,7
40.594,-73.792,54,10
40.594,-73.789,150,13
40.594,-73.787,35,9
40.594,-73.786,211,13
40.594,-73.784,453,14
40.594,-73.783,11,5
40.594,-73.78,4,2
40.594,-73.779,14,6
40.594,-73.778,72,11
40.594,-73.777,6,3
40.594,-73.776,27,8
40.594,-73.775,62,11
40.594,-73.774,13,6
40.594,-73.773,17,6
40.594,-73.772,20,7
40.594,-73.771,19,7
40.594,-73.77,1,0
40.594,-73.769,10,5
40.594,-73.767,9,4
40.594,-73.764,64,11
40.594,-73.763,78,11
40.594,-73.762,37,9
40.594,-73.76,103,12
40.594,-73.759,212,13
40.594,-73.758,121,12
40.594,-73.753,168,13
40.594,-73.751,14,6
40.595,-74.189,5,2
40.595,-74.188,3,1
40.595,-74.187,2,0
40.595,-74.186,2,0
40.595,-74.185,17,6
40.595,-74.184,6,3
40.595,-74.183,4,2
40.595,-74.168,10,5
40.595,-74.166,4,2
40.595,-74.165,11,5
40.595,-74.164,2,0
40.595,-74.163,3,1
40.595,-74.162,104,12
40.595,-74.16,6,3
40.595,-74.159,27,8
40.595,-74.158,5,2
40.595,-74.157,2,0
40.595,-74.156,3,1
40.595,-74.155,2,0
40.595,-74.143,6,3
40.595,-74.142,7,3
40.595,-74.125,265,13
40.595,-74.11,6,3
40.595,-74.104,2,0
40.595,-74.103,4,2
40.595,-74.102,1,0
40.595,-74.1,1,0
40.595,-74.098,28,8
40.595,-74.097,23,8
40.595,-74.096,7,3
40.595,-74.094,2,0
40.595,-74.093,1,0
40.595,-74.092,7,3
40.595,-74.091,1,0
40.595,-74.089,1,0
40.595,-74.088,9,4
40.595,-74.087,8,4
40.595,-74.086,175,13
40.595,-74.085,7,3
40.595,-74.084,4,2
40.595,-74.083,1,0
40.595,-74.082,3,1
40.595,-74.079,151,13
40.595,-74.077,25,8
40.595,-74.076,20,7
40.595,-74.075,21,7
40.595,-74.074,3,1
40.595,-74.073,3,1
40.595,-74.072,1,0
40.595,-74.071,1,0
40.595,-74.07,22,7
40.595,-74.069,1,0
40.595,-74.067,10,5
40.595,-74.065,8,4
40.595,-74.064,20,7
40.595,-74.063,32,9
40.595,-74.062,5,2
40.595,-74.001,1750,14
40.595,-74.0,25,8
40.595,-73.996,34,9
40.595,-73.995,9,4
40.595,-73.994,46,10
40.595,-73.992,38,9
40.595,-73.991,1,0
40.595,-73.99,23,8
40.595,-73.989,19,7
40.595,-73.988,5,2
40.595,-73.987,26,8
40.595,-73.986,5,2
40.595,-73.985,3,1
40.595,-73.984,3,1
40.595,-73.983,22,7
40.595,-73.982,21,7
40.595,-73.981,2,0
40.595,-73.98,13,6
40.595,-73.979,8,4
40.595,-73.978,9,4
40.595,-73.977,3,1
40.595,-73.976,4,2
40.595,-73.975,15,6
40.595,-73.974,24,8
40.595,-73.973,25,8
40.595,-73.972,10,5
40.595,-73.971,10,5
40.595,-73.97,11,5
40.595,-73.969,13,6
40.595,-73.968,10,5
40.595,-73.967,34,9
40.595,-73.966,6,3
40.595,-73.965,16,6
40.595,-73.964,8,4
40.595,-73.962,1,0
40.595,-73.961,60,11
40.595,-73.96,7,3
40.595,-73.959,17,6
40.595,-73.958,8,4
40.595,-73.957,22,7
40.595,-73.956,40,9
40.595,-73.955,114,12
40.595,-73.954,33,9
40.595,-73.953,8,4
40.595,-73.952,31,9
40.595,-73.951,246,13
40.595,-73.95,14,6
40.595,-73.949,17,6
40.595,-73.948,8,4
40.595,-73.947,15,6
40.595,-73.946,11,5
40.595,-73.945,1,0
40.595,-73.944,14,6
40.595,-73.943,12,5
40.595,-73.942,19,7
40.595,-73.941,410,14
40.595,-73.938,212,13
40.595,-73.935,290,14
40.595,-73.934,26,8
40.595,-73.933,49,10
40.595,-73.932,22,7
40.595,-73.931,27,8
40.595,-73.93,3,1
40.595,-73.929,10,5
40.595,-73.928,14,6
40.595,-73.927,12,5
40.595,-73.802,16,6
40.595,-73.801,36,9
40.595,-73.8,20,7
40.595,-73.798,18,7
40.595,-73.797,14,6
40.595,-73.796,37,9
40.595,-73.795,27,8
40.595,-73.794,27,8
40.595,-73.793,36,9
40.595,-73.792,10,5
40.595,-73.788,79,11
40.595,-73.787,260,13
40.595,-73.786,101,12
40.595,-73.785,832,14
40.595,-73.784,70,11
40.595,-73.783,273,13
40.595,-73.782,158,13
40.595,-73.781,49,10
40.595,-73.78,79,11
40.595,-73.779,24,8
40.595,-73.777,20,7
40.595,-73.776,11,5
40.595,-73.775,11,5
40.595,-73.774,2,0
40.595,-73.773,6,3
40.595,-73.772,11,5
40.595,-73.771,12,5
40.595,-73.77,22,7
40.595,-73.769,33,9
40.595,-73.768,15,6
40.595,-73.767,2,0
40.595,-73.766,6,3
40.595,-73.765,33,9
40.595,-73.764,180,13
40.595,-73.763,60,11
40.595,-73.762,138,12
40.595,-73.761,41,9
40.595,-73.76,203,13
40.595,-73.759,64,11
40.595,-73.758,66,11
40.595,-73.757,101,12
40.595,-73.756,40,9
40.595,-73.755,171,13
40.595,-73.754,162,13
40.595,-73.753,89,12
40.595,-73.752,17,6
40.595,-73.751,9,4
40.595,-73.75,78,11
40.595,-73.749,20,7
40.595,-73.748,74,11
40.595,-73.743,4,2
40.595,-73.741,3,1
40.595,-73.74,6,3
40.595,-73.739,1,0
40.596,-74.189,1,0
40.596,-74.184,3,1
40.596,-74.183,2,0
40.596,-74.172,1,0
40.596,-74.167,2,0
40.596,-74.166,2,0
40.596,-74.164,17,6
40.596,-74.16,20,7
40.596,-74.158,4,2
40.596,-74.157,2,0
40.596,-74.156,1,0
40.596,-74.142,1,0
40.596,-74.141,5,2
40.596,-74.14,2,0
40.596,-74.134,49,10
40.596,-74.111,1,0
40.596,-74.109,2,0
40.596,-74.107,2,0
40.596,-74.106,1,0
40.596,-74.105,2,0
40.596,-74.104,1,0
40.596,-74.103,4,2
40.596,-74.102,1,0
40.596,-74.1,1,0
40.596,-74.097,18,7
40.596,-74.096,16,6
40.596,-74.095,16,6
40.596,-74.094,13,6
40.596,-74.093,4,2
40.596,-74.092,3,1
40.596,-74.091,3,1
40.596,-74.089,3,1
40.596,-74.088,25,8
40.596,-74.087,30,8
40.596,-74.086,100,12
40.596,-74.085,7,3
40.596,-74.084,6,3
40.596,-74.083,10,5
40.596,-74.082,38,9
40.596,-74.08,212,13
40.596,-74.078,359,14
40.596,-74.077,3,1
40.596,-74.076,6,3
40.596,-74.074,15,6
40.596,-74.073,14,6
40.596,-74.072,18,7
40.596,-74.071,17,6
40.596,-74.07,36,9
40.596,-74.069,21,7
40.596,-74.068,7,3
40.596,-74.067,13,6
40.596,-74.066,5,2
40.596,-74.065,9,4
40.596,-74.064,1,0
40.596,-74.063,81,11
40.596,-74.062,71,11
40.596,-74.06,1,0
40.596,-73.999,1,0
40.596,-73.998,6,3
40.596,-73.997,21,7
40.596,-73.996,28,8
40.596,-73.995,14,6
40.596,-73.994,15,6
40.596,-73.993,27,8
40.596,-73.991,38,9
40.596,-73.989,7,3
40.596,-73.988,6,3
40.596,-73.987,11,5
40.596,-73.986,3,1
40.596,-73.985,43,10
40.596,-73.984,56,10
40.596,-73.983,20,7
40.596,-73.982,44,10
40.596,-73.981,49,10
40.596,-73.98,48,10
40.596,-73.979,300,14
40.596,-73.978,50,10
40.596,-73.977,22,7
40.596,-73.976,16,6
40.596,-73.975,12,5
40.596,-73.973,15,6
40.596,-73.972,24,8
40.596,-73.971,3,1
40.596,-73.969,12,5
40.596,-73.967,4,2
40.596,-73.966,2,0
40.596,-73.965,21,7
40.596,-73.964,10,5
40.596,-73.963,10,5
40.596,-73.962,10,5
40.596,-73.961,98,12
40.596,-73.96,37,9
40.596,-73.959,9,4
40.596,-73.958,5,2
40.596,-73.957,4,2
40.596,-73.956,10,5
40.596,-73.955,33,9
40.596,-73.954,6,3
40.596,-73.953,28,8
40.596,-73.952,17,6
40.596,-73.951,65,11
40.596,-73.95,6,3
40.596,-73.949,19,7
40.596,-73.948,7,3
40.596,-73.947,7,3
40.596,-73.945,18,7
40.596,-73.944,6,3
40.596,-73.943,16,6
40.596,-73.942,20,7
40.596,-73.941,127,12
40.596,-73.94,621,14
40.596,-73.938,67,11
40.596,-73.937,373,14
40.596,-73.934,28,8
40.596,-73.933,18,7
40.596,-73.932,17,6
40.596,-73.931,17,6
40.596,-73.93,10,5
40.596,-73.929,16,6
40.596,-73.928,2,0
40.596,-73.803,10,5
40.596,-73.802,38,9
40.596,-73.801,36,9
40.596,-73.8,20,7
40.596,-73.798,25,8
40.596,-73.797,26,8
40.596,-73.796,26,8
40.596,-73.795,64,11
40.596,-73.794,31,9
40.596,-73.793,27,8
40.596,-73.792,2,0
40.596,-73.788,202,13
40.596,-73.786,3,1
40.596,-73.785,243,13
40.596,-73.782,285,14
40.596,-73.78,12,5
40.596,-73.779,30,8
40.596,-73.778,40,9
40.596,-73.777,112,12
40.596,-73.776,170,13
40.596,-73.775,103,12
40.596,-73.774,27,8
40.596,-73.773,253,13
40.596,-73.772,995,14
40.596,-73.771,482,14
40.596,-73.77,72,11
40.596,-73.769,93,12
40.596,-73.768,109,12
40.596,-73.767,110,12
40.596,-73.766,13,6
40.596,-73.765,246,13
40.596,-73.764,113,12
40.596,-73.763,45,10
40.596,-73.762,36,9
40.596,-73.761,36,9
40.596,-73.76,139,12
40.596,-73.759,29,8
40.596,-73.758,11,5
40.596,-73.757,18,7
40.596,-73.754,283,14
40.596,-73.751,1,0
40.596,-73.75,8,4
40.596,-73.748,32,9
40.596,-73.747,105,12
40.596,-73.746,7,3
40.596,-73.745,32,9
40.596,-73.744,5,2
40.596,-73.743,28,8
40.596,-73.742,262,13
40.596,-73.741,25,8
40.596,-73.74,38,9
40.596,-73.739,13,6
40.596,-73.738,1,0
40.597,-74.191,9,4
40.597,-74.182,15,6
40.597,-74.168,2,0
40.597,-74.167,6,3
40.597,-74.165,14,6
40.597,-74.164,2,0
40.597,-74.162,3,1
40.597,-74.141,6,3
40.597,-74.136,1,0
40.597,-74.135,20,7
40.597,-74.133,3,1
40.597,-74.107,1,0
40.597,-74.103,2,0
40.597,-74.101,3,1
40.597,-74.1,3,1
40.597,-74.096,4,2
40.597,-74.094,8,4
40.597,-74.093,37,9
40.597,-74.092,5,2
40.597,-74.091,1,0
40.597,-74.089,2,0
40.597,-74.088,11,5
40.597,-74.085,89,12
40.597,-74.084,4,2
40.597,-74.083,22,7
40.597,-74.081,8,4
40.597,-74.08,15,6
40.597,-74.079,91,12
40.597,-74.078,16,6
40.597,-74.075,13,6
40.597,-74.074,4,2
40.597,-74.073,9,4
40.597,-74.072,3,1
40.597,-74.071,13,6
40.597,-74.07,75,11
40.597,-74.069,13,6
40.597,-74.068,9,4
40.597,-74.067,3,1
40.597,-74.066,15,6
40.597,-74.065,12,5
40.597,-74.064,17,6
40.597,-74.063,11,5
40.597,-74.062,6,3
40.597,-74.06,8,4
40.597,-74.059,2,0
40.597,-74.058,3,1
40.597,-74.004,27,8
40.597,-74.003,23,8
40.597,-73.999,152,13
40.597,-73.998,12,5
40.597,-73.997,35,9
40.597,-73.996,2,0
40.597,-73.995,18,7
40.597,-73.993,8,4
40.597,-73.992,26,8
40.597,-73.991,5,2
40.597,-73.99,18,7
40.597,-73.988,7,3
40.597,-73.987,10,5
40.597,-73.986,134,12
40.597,-73.985,105,12
40.597,-73.984,10,5
40.597,-73.983,7,3
40.597,-73.982,33,9
40.597,-73.981,18,7
40.597,-73.98,13,6
40.597,-73.978,50,10
40.597,-73.977,65,11
40.597,-73.976,32,9
40.597,-73.975,96,12
40.597,-73.974,37,9
40.597,-73.973,125,12
40.597,-73.972,30,8
40.597,-73.971,37,9
40.597,-73.97,17,6
40.597,-73.969,8,4
40.597,-73.968,6,3
40.597,-73.967,2,0
40.597,-73.965,12,5
40.597,-73.964,13,6
40.597,-73.963,26,8
40.597,-73.962,13,6
40.597,-73.961,57,10
40.597,-73.96,30,8
40.597,-73.959,17,6
40.597,-73.958,27,8
40.597,-73.957,37,9
40.597,-73.956,15,6
40.597,-73.955,27,8
40.597,-73.954,19,7
40.597,-73.953,35,9
40.597,-73.952,23,8
40.597,-73.951,55,10
40.597,-73.95,28,8
40.597,-73.949,28,8
40.597,-73.946,10,5
40.597,-73.945,13,6
40.597,-73.944,3,1
40.597,-73.943,11,5
40.597,-73.942,18,7
40.597,-73.941,452,14
40.597,-73.938,292,14
40.597,-73.935,36,9
40.597,-73.934,12,5
40.597,-73.933,36,9
40.597,-73.932,7,3
40.597,-73.931,3,1
40.597,-73.93,44,10
40.597,-73.929,9,4
40.597,-73.908,356,14
40.597,-73.804,13,6
40.597,-73.803,8,4
40.597,-73.802,24,8
40.597,-73.801,24,8
40.597,-73.8,128,12
40.597,-73.799,18,7
40.597,-73.798,12,5
40.597,-73.797,27,8
40.597,-73.796,11,5
40.597,-73.795,11,5
40.597,-73.794,3,1
40.597,-73.793,12,5
40.597,-73.792,27,8
40.597,-73.788,67,11
40.597,-73.779,3,1
40.597,-73.778,66,11
40.597,-73.777,6,3
40.597,-73.776,12,5
40.597,-73.775,20,7
40.597,-73.77,14,6
40.597,-73.769,18,7
40.597,-73.768,1,0
40.597,-73.767,15,6
40.597,-73.765,19,7
40.597,-73.764,1,0
40.597,-73.763,46,10
40.597,-73.762,44,10
40.597,-73.761,27,8
40.597,-73.76,6,3
40.597,-73.759,74,11
40.597,-73.758,15,6
40.597,-73.757,27,8
40.597,-73.755,19,7
40.597,-73.754,57,10
40.597,-73.753,16,6
40.597,-73.751,5,2
40.597,-73.749,32,9
40.597,-73.748,147,13
40.597,-73.747,54,10
40.597,-73.746,12,5
40.597,-73.745,10,5
40.597,-73.744,22,7
40.597,-73.742,1,0
40.597,-73.741,46,10
40.598,-74.183,6,3
40.598,-74.182,1,0
40.598,-74.181,5,2
40.598,-74.18,1,0
40.598,-74.168,1,0
40.598,-74.167,3,1
40.598,-74.165,3,1
40.598,-74.163,2,0
40.598,-74.141,3,1
40.598,-74.139,1,0
40.598,-74.138,4,2
40.598,-74.137,2,0
40.598,-74.135,1,0
40.598,-74.133,6,3
40.598,-74.132,9,4
40.598,-74.128,10,5
40.598,-74.127,2,0
40.598,-74.126,13,6
40.598,-74.125,15,6
40.598,-74.119,1,0
40.598,-74.118,1,0
40.598,-74.111,6,3
40.598,-74.104,1,0
40.598,-74.102,1,0
40.598,-74.1,6,3
40.598,-74.097,3,1
40.598,-74.096,3,1
40.598,-74.095,2,0
40.598,-74.094,4,2
40.598,-74.093,1,0
40.598,-74.092,5,2
40.598,-74.091,1,0
40.598,-74.09,2,0
40.598,-74.089,1,0
40.598,-74.087,8,4
40.598,-74.085,6,3
40.598,-74.084,45,10
40.598,-74.083,17,6
40.598,-74.082,14,6
40.598,-74.081,19,7
40.598,-74.08,15,6
40.598,-74.079,5,2
40.598,-74.078,8,4
40.598,-74.077,9,4
40.598,-74.076,5,2
40.598,-74.075,6,3
40.598,-74.074,3,1
40.598,-74.073,2,0
40.598,-74.072,14,6
40.598,-74.071,2,0
40.598,-74.07,10,5
40.598,-74.069,2,0
40.598,-74.068,9,4
40.598,-74.067,30,8
40.598,-74.066,40,9
40.598,-74.065,17,6
40.598,-74.064,2,0
40.598,-74.063,10,5
40.598,-74.005,6,3
40.598,-74.003,35,9
40.598,-74.002,39,9
40.598,-74.0,55,10
40.598,-73.999,48,10
40.598,-73.998,69,11
40.598,-73.997,33,9
40.598,-73.996,12,5
40.598,-73.995,22,7
40.598,-73.994,32,9
40.598,-73.993,14,6
40.598,-73.992,16,6
40.598,-73.991,19,7
40.598,-73.99,28,8
40.598,-73.989,23,8
40.598,-73.988,27,8
40.598,-73.987,158,13
40.598,-73.986,18,7
40.598,-73.985,16,6
40.598,-73.984,14,6
40.598,-73.983,16,6
40.598,-73.982,9,4
40.598,-73.981,24,8
40.598,-73.98,10,5
40.598,-73.979,29,8
40.598,-73.978,22,7
40.598,-73.977,20,7
40.598,-73.976,14,6
40.598,-73.975,14,6
40.598,-73.974,6,3
40.598,-73.973,11,5
40.598,-73.972,9,4
40.598,-73.971,8,4
40.598,-73.968,23,8
40.598,-73.967,11,5
40.598,-73.966,1,0
40.598,-73.965,58,10
40.598,-73.964,25,8
40.598,-73.963,33,9
40.598,-73.962,39,9
40.598,-73.961,186,13
40.598,-73.96,72,11
40.598,-73.958,17,6
40.598,-73.957,20,7
40.598,-73.956,18,7
40.598,-73.955,8,4
40.598,-73.954,24,8
40.598,-73.953,18,7
40.598,-73.952,8,4
40.598,-73.951,66,11
40.598,-73.95,43,10
40.598,-73.949,5,2
40.598,-73.948,14,6
40.598,-73.947,12,5
40.598,-73.946,15,6
